time_s,force_N,accel_x_g,accel_y_g,accel_z_g
0.04257813,0.06529640,-0.01669864,-0.00545463,-0.00762321
0.04267578,0.13804180,0.03425400,0.00902577,0.00069938
0.04277344,-0.06089905,0.00814502,-0.02093976,-0.01419878
0.04287109,0.01397179,0.02473550,0.01917358,-0.01636246
0.04296875,0.15593585,0.00298641,0.02435425,0.01271771
0.04306641,0.31361678,0.01948633,-0.02224616,0.03119794
0.04316406,-0.00389010,-0.00328966,0.01445102,-0.00719494
0.04326172,0.01273990,0.01712864,-0.03061314,0.02572672
0.04335937,0.04977203,0.02697423,-0.01681347,-0.02025630
0.04345703,0.22148055,0.01270928,-0.00246251,0.00047799
0.04355469,0.01545300,-0.02207135,-0.00689732,-0.00074679
0.04365234,0.24040386,0.03588269,-0.01295031,0.04282563
0.04375000,-0.12499858,-0.00593965,-0.00469996,-0.02677915
0.04384766,-0.00790544,-0.00887943,-0.03849637,-0.00922965
0.04394531,-0.00972477,0.02611687,-0.01297788,0.00756998
0.04404297,0.13797586,-0.01024931,0.01072221,0.00198221
0.04414063,0.17678906,0.04463206,-0.01657040,-0.00168063
0.04423828,-0.20641665,0.04121691,-0.01120761,-0.02923370
0.04433594,-0.11726764,0.03151271,-0.03481581,0.04118641
0.04443359,0.07052787,0.02742025,-0.00157766,0.01404120
0.04453125,-0.07880405,0.00557094,-0.00945843,-0.01318019
0.04462891,-0.20836417,0.00468969,-0.00441593,0.03342381
0.04472656,0.17577200,-0.00027512,-0.00794079,0.01450391
0.04482422,0.09409551,0.03699384,-0.02114044,0.03844094
0.04492188,0.09397662,-0.02388104,-0.00958934,0.00190441
0.04501953,-0.05131686,0.00091080,-0.02488103,0.02868477
0.04511719,0.17434077,-0.00463665,0.02002168,-0.01381597
0.04521484,-0.01599400,0.04047707,-0.05703357,0.02827306
0.04531250,0.18446529,0.01273085,-0.01942089,0.01494038
0.04541016,-0.11674977,0.00279820,-0.03106524,0.04058650
0.04550781,-0.10812032,0.03015618,-0.01531603,0.03333932
0.04560547,0.05069948,-0.00524422,-0.03139120,0.02422370
0.04570312,-0.08534982,0.01557098,0.00792236,0.02366457
0.04580078,0.12131766,0.02458994,0.02423061,0.02316797
0.04589844,0.05901316,0.00477807,0.01712283,-0.01820069
0.04599609,-0.11844568,0.00097344,0.02173285,0.05055403
0.04609375,0.03092984,-0.01050270,-0.00693302,0.00864592
0.04619141,-0.03269165,0.01649057,0.00029472,-0.01341133
0.04628906,0.15737492,0.03441435,-0.02680219,0.01166682
0.04638672,-0.07488295,0.01104633,0.02786544,0.02312713
0.04648438,-0.04587596,-0.00038672,-0.00249250,0.00594833
0.04658203,0.20168554,0.00248365,-0.01279000,0.00386150
0.04667969,0.35578901,0.01083680,-0.00397277,0.03583175
0.04677734,0.31985130,-0.01495680,0.01054954,0.01191814
0.04687500,0.02948345,-0.03647631,0.02025953,0.03497892
0.04697266,0.05282821,0.02310004,0.01553779,-0.00212452
0.04707031,0.25001880,-0.01145255,-0.01313471,0.02150468
0.04716797,0.00133478,0.01115776,-0.01394143,0.05644678
0.04726562,-0.12645237,0.01613655,0.01177709,0.04790055
0.04736328,0.03753134,0.04529249,-0.00081158,-0.00889968
0.04746094,0.08772752,0.04868669,-0.01831517,-0.02259108
0.04755859,-0.10437244,-0.00000935,-0.05202314,0.02687989
0.04765625,-0.22693467,-0.02886895,-0.03544427,0.02665845
0.04775391,-0.19550943,0.02734600,0.02256616,0.00116622
0.04785156,0.11981439,0.00786634,-0.04600985,0.02700134
0.04794922,-0.09375648,0.02981001,0.00795530,0.02597145
0.04804688,-0.00120206,-0.04011989,0.03033579,-0.00926008
0.04814453,0.05188380,0.02526927,0.01426295,0.02814973
0.04824219,0.11287113,0.01956838,0.00664089,0.07489577
0.04833984,-0.03023542,-0.03092894,-0.00371194,-0.01341408
0.04843750,0.09480736,-0.00288089,-0.00149306,0.01450731
0.04853516,-0.11350904,0.02819987,-0.00846554,0.00346213
0.04863281,-0.03425710,0.02469075,-0.00210797,0.01738789
0.04873047,-0.13366234,0.02948717,0.00131222,0.02786974
0.04882812,0.18976508,0.07224488,0.00683137,-0.01341361
0.04892578,0.01593752,-0.03321046,0.02046032,0.04397783
0.04902344,-0.09089612,-0.00619503,-0.02026673,0.02791344
0.04912109,-0.03285577,-0.02780976,0.03285109,0.00029321
0.04921875,-0.01325927,-0.00903751,0.03091588,-0.00214034
0.04931641,0.12507797,-0.00873913,-0.00575253,0.00085933
0.04941406,-0.21934543,0.03459690,0.00899334,0.05490013
0.04951172,-0.13558088,-0.01284269,0.01612617,-0.00545943
0.04960937,-0.03671609,0.00809289,0.01866501,-0.01657887
0.04970703,0.39984587,0.01991200,0.01466234,0.01267464
0.04980469,0.16335183,0.03258112,0.01596017,-0.00153761
0.04990234,0.00328225,-0.05150946,0.01691693,0.03834558
0.05000000,0.12679994,-0.01277021,-0.00741801,0.02831879
0.05009766,0.32861543,-0.03490961,0.00064191,-0.00410583
0.05019531,-0.01506159,-0.01065804,0.00500442,0.02187228
0.05029297,-0.03496200,-0.02237170,0.02815586,-0.01854017
0.05039063,0.20179153,-0.00867507,-0.00637658,-0.01056390
0.05048828,0.09412632,-0.01435720,-0.00796749,-0.01100780
0.05058594,0.12069997,0.00845129,-0.00675847,0.02814737
0.05068359,-0.05623336,0.03076977,0.00737980,-0.04424317
0.05078125,0.30863047,-0.01633264,0.02068973,-0.03303422
0.05087891,0.27643862,-0.03814252,0.00798886,0.04397110
0.05097656,0.10489217,0.00404055,0.03110409,0.04921959
0.05107422,0.12264348,-0.00943134,0.02404459,0.01117390
0.05117187,-0.28408913,-0.00296981,0.04646164,-0.00405231
0.05126953,0.11565647,0.02091282,0.02577586,0.00560755
0.05136719,-0.00911629,-0.00496140,0.06656906,-0.00519910
0.05146484,0.08508586,-0.02784187,0.02939305,0.01317535
0.05156250,0.12236891,-0.02124810,0.01079044,-0.01053278
0.05166016,-0.03119377,0.00510822,0.03147994,-0.01202814
0.05175781,-0.23357227,0.04269082,0.01350918,-0.00576156
0.05185547,0.07518118,-0.00866052,-0.00879318,0.00738505
0.05195313,-0.09120755,-0.01181718,-0.02330993,-0.00472466
0.05205078,-0.02952911,0.02130901,0.02282548,0.01045938
0.05214844,-0.07067648,-0.00326834,0.03163354,-0.00223275
0.05224609,-0.03123614,0.00745013,0.04942847,0.02009245
0.05234375,-0.32642814,0.02645635,0.02778784,0.02440612
0.05244141,0.20254207,0.03228134,0.02279834,0.02172183
0.05253906,0.05800192,0.01302641,0.01249243,-0.01456465
0.05263672,0.18670989,-0.00026662,-0.02011176,-0.01449959
0.05273438,0.31697627,-0.03424230,0.01675781,0.01260661
0.05283203,0.02338897,0.02236071,-0.00068139,-0.04194566
0.05292969,-0.25036544,0.01613706,0.03381158,0.00283250
0.05302734,-0.11408303,-0.00592087,0.01306744,0.00448979
0.05312500,-0.16103567,-0.01816723,0.01534851,0.00167065
0.05322266,-0.05528120,0.00432390,0.03571126,0.01485596
0.05332031,0.03194720,-0.02971113,0.01154595,-0.00063119
0.05341797,-0.28032809,0.03049506,-0.01186413,-0.01069870
0.05351562,0.07137132,0.01310774,0.01183551,-0.02772473
0.05361328,-0.20655350,-0.01210986,0.01733718,-0.02601766
0.05371094,0.06460479,-0.00610835,-0.01056442,-0.02080824
0.05380859,0.00357633,0.01273938,0.03289976,-0.00184740
0.05390625,-0.02704469,-0.00247264,0.03900748,0.01651647
0.05400391,0.00904354,0.00648620,0.01956340,0.06133051
0.05410156,-0.06096670,0.00503488,0.03207558,-0.03985252
0.05419922,-0.07187072,0.01162294,0.02620608,-0.01079630
0.05429688,-0.23241346,0.01314211,0.03040458,-0.00960427
0.05439453,0.01555590,-0.00086516,0.02418870,-0.00120180
0.05449219,0.29683006,-0.05679269,0.01100478,-0.03968016
0.05458984,0.31707426,0.00975824,0.00142872,0.01627043
0.05468750,0.21827264,-0.00674861,-0.00004622,0.01730760
0.05478516,0.12587024,-0.00348199,0.03133456,0.00610234
0.05488281,-0.08147202,-0.05616357,0.01521832,-0.04250523
0.05498047,0.23641262,-0.00049774,0.01098396,0.01973383
0.05507812,0.01158087,-0.00725047,0.00083999,-0.02460839
0.05517578,0.00966867,0.00066055,0.00435736,0.02210258
0.05527344,-0.02368407,0.00305586,0.02759850,-0.00071495
0.05537109,0.03379428,-0.01213336,0.02441210,0.00107923
0.05546875,-0.04528224,-0.04470945,0.02508170,0.01456169
0.05556641,0.00743267,0.00730147,0.03078970,-0.04842258
0.05566406,-0.14268987,-0.01334674,0.00963349,0.00638984
0.05576172,-0.03604956,-0.00711966,0.01567724,-0.01285448
0.05585938,0.36208347,-0.00185420,0.02252364,-0.01329573
0.05595703,0.00956090,0.01141391,-0.01234310,0.01540993
0.05605469,-0.01579908,0.04364968,-0.01840120,-0.03770414
0.05615234,0.09985614,0.00892693,0.02476854,-0.03382786
0.05625000,0.12621827,0.00587002,0.04781476,-0.01046252
0.05634766,-0.14706533,0.01484130,-0.01361864,0.00435115
0.05644531,-0.01107382,-0.00992604,-0.02075110,-0.03251782
0.05654297,0.15774138,0.02699566,0.00138376,-0.00026785
0.05664062,0.06047564,-0.00602409,-0.00485426,-0.02191935
0.05673828,0.03829311,0.02202531,0.00381460,0.03532951
0.05683594,0.25310265,-0.00042843,-0.00116658,0.01556469
0.05693359,-0.08166591,0.01076823,-0.00024249,-0.00624572
0.05703125,0.03241188,0.01122500,-0.04292050,0.00820869
0.05712891,-0.05800880,-0.02811438,0.03286363,-0.00673747
0.05722656,0.24354623,0.00281522,-0.00200218,-0.00670965
0.05732422,-0.27277906,-0.02322594,0.01739083,0.01970220
0.05742187,-0.08052125,-0.00161320,-0.04557770,0.03471716
0.05751953,-0.05937354,0.01783803,-0.01021949,-0.02898927
0.05761719,0.11953094,0.01158615,0.03236603,-0.01614677
0.05771484,0.11094132,0.00160637,0.01643935,0.01980543
0.05781250,0.22927914,0.00373523,0.01886580,-0.03089010
0.05791016,-0.21610493,-0.01668454,-0.01719562,0.03192485
0.05800781,0.13257125,0.00117324,0.00568686,-0.01787941
0.05810547,-0.02399198,0.00611596,-0.02863259,-0.02017412
0.05820313,-0.07984379,0.02249883,-0.00158301,0.04818971
0.05830078,0.10093528,-0.00426019,0.00418562,-0.00344611
0.05839844,-0.11802094,0.01546366,0.04300658,0.00195640
0.05849609,-0.29153699,-0.02224055,0.00364483,0.01224857
0.05859375,-0.03553277,-0.01706329,0.02376791,-0.00763235
0.05869141,-0.20466563,-0.01286853,0.01324898,0.03847593
0.05878906,-0.07733737,0.00605514,-0.00798456,-0.01264583
0.05888672,0.07573321,-0.05055159,-0.03397430,-0.02599200
0.05898437,0.06679996,0.01901188,-0.01935148,-0.01081143
0.05908203,0.25803492,-0.02116493,-0.02497786,0.00925594
0.05917969,-0.00994821,0.01370077,0.04352578,0.00971018
0.05927734,-0.20999974,-0.00028307,-0.04741755,0.02077956
0.05937500,-0.09341453,0.00839426,-0.00315756,0.03274511
0.05947266,-0.11790763,0.00513471,-0.00711083,0.02436621
0.05957031,-0.16267377,-0.00462632,-0.01514626,0.00799067
0.05966797,0.08530508,0.02445530,0.02765937,0.03625826
0.05976563,-0.07678485,0.02066932,0.03400978,-0.01095735
0.05986328,-0.27660592,0.02381569,-0.01458330,-0.02414185
0.05996094,0.12453842,0.03344368,-0.03261306,0.03698127
0.06005859,0.00328601,0.02277677,-0.00771378,-0.00983926
0.06015625,0.07352559,0.04108867,-0.02286815,0.02661892
0.06025391,0.03585823,-0.00877379,-0.00572213,0.00662373
0.06035156,0.11474821,-0.01771157,0.02287651,-0.00657539
0.06044922,0.02570281,0.01905395,-0.01674707,0.02692806
0.06054688,0.20543037,0.02071801,0.02423102,0.02587233
0.06064453,0.08374742,-0.01018467,-0.01459809,0.00444572
0.06074219,0.07881014,0.00582670,-0.00823079,0.02029315
0.06083984,0.08148004,-0.00206912,-0.01620190,-0.00756077
0.06093750,-0.19849566,0.02513415,-0.01069287,-0.00302276
0.06103516,-0.00469536,0.04612056,0.01218508,0.00209634
0.06113281,-0.01889747,0.00926867,-0.00839802,0.02976921
0.06123047,0.05113201,0.06185748,-0.02646751,0.02146508
0.06132812,-0.18380412,0.00405620,-0.02646718,0.01905703
0.06142578,0.26511722,0.04746476,-0.02376106,0.01452743
0.06152344,0.03565830,0.02420001,0.00001920,0.04252524
0.06162109,-0.16169763,0.01826367,0.01604715,0.03433918
0.06171875,-0.23633304,0.04879000,0.00373928,0.00608563
0.06181641,-0.02219309,0.05280461,0.02873449,-0.01427169
0.06191406,0.00654869,0.04899899,-0.03316794,0.07417058
0.06201172,-0.08774381,0.00965060,-0.01998062,-0.01283897
0.06210938,0.03381707,0.00276510,-0.01674420,0.01090585
0.06220703,-0.07617637,-0.02177234,0.04969248,0.00986650
0.06230469,0.10274874,-0.01908039,-0.00735427,0.01492276
0.06240234,-0.08868127,-0.01465552,0.00177327,0.00113801
0.06250000,0.01422497,0.01975227,0.00305990,0.02552727
0.06259766,0.16682588,0.01000807,-0.01614296,-0.00137045
0.06269531,0.40575033,0.03472570,-0.01339632,0.02084781
0.06279297,-0.13114648,0.02527162,0.01053349,0.00514417
0.06289063,-0.04967617,0.00788731,0.02589497,0.00722660
0.06298828,-0.10597535,0.01955791,0.03498198,0.00098074
0.06308594,0.13764925,0.00712042,-0.00103676,0.01031072
0.06318359,-0.15221490,-0.00084257,-0.05410798,0.01848131
0.06328125,-0.05265356,0.01349497,-0.01166601,0.04219247
0.06337891,0.01555981,0.00487955,-0.00554788,-0.00799090
0.06347656,-0.12680178,0.01566121,-0.01546259,-0.01414267
0.06357422,-0.12359876,0.02920356,0.04969372,0.02065079
0.06367188,-0.05134343,-0.02475685,-0.00580496,0.03050824
0.06376953,-0.29506604,-0.00651400,0.00293041,0.03292862
0.06386719,-0.19682173,0.03101508,-0.03779179,-0.00684114
0.06396484,-0.04195511,0.02302643,-0.00135768,0.06528589
0.06406250,0.04223460,0.01380039,0.01092578,0.00492113
0.06416016,-0.00786400,0.02675019,0.00873382,0.01619145
0.06425781,-0.24609530,-0.03260056,-0.04181370,0.03061681
0.06435547,-0.04956794,0.02353419,0.01640198,0.04712598
0.06445312,0.13976565,0.00261753,-0.00383465,0.01662416
0.06455078,0.10337983,0.01931419,0.04446037,0.00949619
0.06464844,0.00818782,0.01331289,-0.02433969,0.04830692
0.06474609,-0.11310548,-0.01490419,0.00718497,0.04329194
0.06484375,0.11468246,-0.00834607,-0.01711470,0.01987921
0.06494141,-0.06683935,-0.00824207,-0.01282784,0.03866655
0.06503906,-0.15538726,0.01946938,0.00501509,0.00224031
0.06513672,-0.10032794,-0.01635088,-0.00426540,0.01745439
0.06523437,0.23725179,0.01749401,-0.00675664,0.01923647
0.06533203,0.05302701,-0.00468468,0.00960981,0.01907856
0.06542969,0.19388706,-0.03189799,0.02449927,0.03665192
0.06552734,-0.05190045,-0.00736335,0.00337411,0.03093215
0.06562500,0.16072240,-0.00655293,0.00458053,0.01223126
0.06572266,-0.07022561,-0.01132434,0.02486620,0.01429102
0.06582031,-0.00361411,-0.01984245,0.01513178,0.02986848
0.06591797,0.39295254,-0.01240710,-0.00662565,0.04607519
0.06601562,0.13507229,0.02077076,-0.00046130,0.00849461
0.06611328,-0.05517556,0.01290090,-0.00807565,0.05361320
0.06621094,0.00727714,0.02095691,-0.00839828,0.03992728
0.06630859,0.06893351,0.00245509,-0.00134337,0.04492150
0.06640625,0.20156864,0.03830909,-0.00045170,0.00291848
0.06650391,-0.05336996,0.01713100,0.00010391,0.01054296
0.06660156,-0.24119786,0.01198032,-0.00900198,0.00494993
0.06669922,-0.02194627,-0.03214556,-0.00920618,0.02049176
0.06679688,0.02230782,0.00127294,-0.02018266,-0.02999828
0.06689453,0.03643070,-0.01062967,-0.00809868,-0.00706683
0.06699219,0.21750352,0.00095745,0.00806447,-0.00959526
0.06708984,0.06750306,-0.00957538,0.01273319,0.02948763
0.06718750,0.14193755,-0.01929946,-0.02470609,0.01658046
0.06728516,-0.14516705,0.00314334,0.01429918,0.02184385
0.06738281,0.15018522,-0.00906534,0.00973744,0.01655906
0.06748047,0.33443297,-0.07344257,0.03273851,0.01674523
0.06757813,0.13593639,0.05559835,0.02593122,0.01862047
0.06767578,0.05803336,-0.01351524,0.01936545,0.00833093
0.06777344,0.04309823,-0.00296972,0.02762071,0.01368489
0.06787109,0.28807134,0.02171472,0.02606675,0.00563248
0.06796875,-0.11907722,-0.03503676,-0.00679690,0.01850976
0.06806641,0.00333465,-0.00340048,0.02817315,0.01086038
0.06816406,0.08903114,-0.01998290,0.02310889,-0.00183469
0.06826172,0.13160017,0.03934948,-0.02826755,0.00209939
0.06835938,-0.04559919,0.01978880,0.01463265,0.02496153
0.06845703,0.06609821,-0.02456719,0.03414451,-0.00277466
0.06855469,-0.02168822,-0.01886213,0.02664820,-0.00135286
0.06865234,0.03807067,-0.03432481,-0.00758247,0.02621675
0.06875000,0.00018627,-0.02230177,-0.01442445,0.00940763
0.06884766,-0.15123905,-0.02321368,-0.00014139,-0.00297590
0.06894531,0.01683296,-0.01654830,0.01768748,-0.00900992
0.06904297,0.15157273,-0.02072706,0.05633077,-0.01441681
0.06914062,-0.12505274,0.01076652,0.00617285,-0.01754160
0.06923828,-0.01616376,-0.02726659,0.03277743,0.01001591
0.06933594,0.11971701,0.02603007,0.00329038,-0.03685675
0.06943359,-0.14047977,-0.03789240,0.02763872,-0.03500631
0.06953125,0.04739575,0.00612235,0.00610824,-0.02131466
0.06962891,-0.13901947,0.01709514,0.01958438,0.01563566
0.06972656,0.19019458,-0.03006252,0.03728921,-0.02581367
0.06982422,0.36692321,0.02472039,0.00187530,0.01651716
0.06992187,0.32333829,0.01021457,0.03771425,0.00716789
0.07001953,-0.01287710,0.01609398,-0.00052176,-0.02961902
0.07011719,0.13102987,-0.00230282,0.04155626,-0.01684876
0.07021484,0.03814966,0.00324408,0.03357453,-0.03787606
0.07031250,0.03531588,0.01228217,-0.02317535,-0.01758816
0.07041016,0.25216356,-0.01214911,0.04854617,0.00198829
0.07050781,-0.17787694,0.02340296,0.04489890,0.00309163
0.07060547,0.17829419,-0.02983685,0.04823032,0.02082362
0.07070313,0.01265360,0.01864198,0.00101703,-0.04935179
0.07080078,0.23128109,-0.00763302,-0.01116807,-0.01354395
0.07089844,0.04808501,0.00016325,0.03955412,0.00129886
0.07099609,-0.08090080,0.01138413,0.01958335,-0.03796024
0.07109375,0.06157106,0.01295744,-0.02057749,0.00747272
0.07119141,0.13039506,-0.00086488,-0.00594849,-0.03895865
0.07128906,0.02536455,-0.00284386,0.01910365,-0.01051128
0.07138672,0.09320574,0.00388259,0.02992938,-0.01260180
0.07148438,-0.05825128,0.01747071,0.01884173,-0.01487131
0.07158203,-0.30008259,0.00778040,-0.01540102,-0.02499963
0.07167969,0.15500354,-0.03409773,0.00055625,-0.00161543
0.07177734,0.12487396,0.02814938,-0.02338913,0.00647772
0.07187500,0.04222676,0.04997230,0.02124664,-0.01091103
0.07197266,0.03026158,0.02692654,0.01067474,-0.00809872
0.07207031,0.17544437,-0.02472142,0.02055219,-0.01325401
0.07216797,-0.04856601,-0.01753234,-0.00009828,-0.02906409
0.07226562,-0.08598011,0.00011737,-0.01638140,-0.02112998
0.07236328,-0.00828248,-0.03959638,-0.02537452,0.02023976
0.07246094,0.19836458,0.00170857,0.01300883,0.04032365
0.07255859,-0.18806694,-0.00714391,0.03066912,0.00133722
0.07265625,0.19877450,-0.00362069,0.02476719,-0.02208426
0.07275391,-0.07588793,-0.00281676,0.00253024,-0.00713966
0.07285156,-0.14511152,-0.01048564,-0.06046785,0.01331381
0.07294922,0.20900928,-0.01751526,0.05930057,-0.00255468
0.07304687,0.00546649,-0.00183840,-0.01888683,0.00160277
0.07314453,-0.17503515,0.00656101,0.02015913,0.01748314
0.07324219,-0.03380996,0.01756368,-0.02322976,0.00479222
0.07333984,0.15965786,-0.02360738,-0.00589562,-0.02117883
0.07343750,0.19881113,-0.01566988,-0.03775525,-0.02284917
0.07353516,-0.04406480,-0.01553080,-0.01250565,0.00496400
0.07363281,0.08094811,-0.00246049,-0.01465193,0.02474117
0.07373047,0.12711269,0.01292499,0.03512421,0.01270318
0.07382812,-0.07669397,-0.00629491,0.04039595,-0.01427507
0.07392578,0.07325541,-0.01416103,-0.00970239,-0.02050313
0.07402344,0.01521831,0.01009431,0.03041167,0.02402992
0.07412109,-0.06040366,0.00188737,0.01735077,-0.05783543
0.07421875,-0.05382219,-0.03422226,0.00080736,-0.01486238
0.07431641,0.03005517,0.01362182,0.00926150,-0.00126648
0.07441406,0.02447802,-0.01063701,0.03012918,-0.00113401
0.07451172,-0.06482349,0.00668746,-0.00279300,0.00987767
0.07460938,-0.04389177,-0.02135207,0.00994427,-0.00999675
0.07470703,0.18700059,0.01633251,0.02393280,0.02200972
0.07480469,0.05207407,-0.01325596,-0.00934051,0.01235229
0.07490234,0.15276415,-0.00934773,0.03649237,0.03108410
0.07500000,0.20027333,0.01547639,0.00429112,0.02092333
0.07509766,0.10832634,0.01368164,-0.03132929,-0.00038274
0.07519531,0.36063295,-0.00162675,-0.04942952,-0.02014621
0.07529297,-0.10379560,0.01129015,-0.02254736,0.04143249
0.07539063,0.14126144,-0.04077055,0.01403421,0.00842222
0.07548828,-0.02772160,0.03386726,0.02030026,0.01160078
0.07558594,0.29836749,0.00115991,-0.00212205,0.03298503
0.07568359,0.27506602,0.01747620,-0.00926232,0.00909481
0.07578125,-0.27313168,0.00950918,-0.01742711,0.02737365
0.07587891,-0.12532994,0.02900969,-0.01800612,0.01882664
0.07597656,0.11964694,0.01260108,-0.04007310,0.05781403
0.07607422,0.13848008,0.00393645,0.00800901,0.01730491
0.07617188,0.13048463,0.00279110,0.01045316,-0.00101835
0.07626953,0.00937020,0.00284823,0.05987260,-0.01146116
0.07636719,0.08826812,-0.00132112,0.01337545,0.00651934
0.07646484,0.11795322,-0.00469786,0.00936774,0.03225081
0.07656250,0.00831931,0.04022022,-0.00207165,0.03764395
0.07666016,0.17409530,-0.00157995,0.00115052,0.00777343
0.07675781,-0.31892459,0.00979045,0.02648766,-0.00884478
0.07685547,0.11506903,-0.00012774,-0.01907461,-0.00611649
0.07695312,-0.13510789,-0.01205084,-0.01700334,0.00539587
0.07705078,0.16380167,0.04047823,-0.00668108,0.00504645
0.07714844,-0.01430266,0.04524989,-0.00386235,0.00979665
0.07724609,-0.11331809,0.03428302,0.01384992,-0.02152077
0.07734375,0.07608532,0.00105963,0.00341587,0.00526767
